Id_INVAS_COMPLETO,Grupo,Orden filogenetico,familia,Nombre cientifico,Ambiente,Origen,Presencia,Estatus,Ficha,Instrumento legal,Enciclovida 2020,enciclovida_id
6001INVAS,Plantas,4,Fabaceae,Alhagi maurorum,Terrestre,Exótica,Ausente,Invasora,,Lista oficial invasoras México,,201325
6002INVAS,Plantas,4,Fabaceae,Arachis hypogaea,Terrestre,Exótica,Presente,,,,,186801
6007INVAS,Plantas,4,Fabaceae,Crotalaria retusa,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,188154
6010INVAS,Plantas,4,Fabaceae,Indigofera hirsuta,Terrestre,Exótica,Presente,,,,,186737
6011INVAS,Plantas,4,Fabaceae,Lathyrus latifolius,Terrestre,Exótica,Presente,,,,,186964
6014INVAS,Plantas,4,Fabaceae,Medicago lupulina,Terrestre,Exótica,Presente,,,,,187128
6015INVAS,Plantas,4,Fabaceae,Medicago polymorpha,Terrestre,Exótica,Presente,,,,,187901
6016INVAS,Plantas,4,Fabaceae,Medicago sativa,Terrestre,Exótica,Presente,,,,,188280
6017INVAS,Plantas,4,Fabaceae,Melilotus albus,Terrestre,Exótica,Presente,,,,,185430
6018INVAS,Plantas,4,Fabaceae,Melilotus indicus,Terrestre,Exótica,Presente,,,,,186830
6019INVAS,Plantas,4,Fabaceae,Melilotus officinalis,Terrestre,Exótica,Presente,Invasora,,,,187577
6020INVAS,Plantas,4,Fabaceae,Mimosa casta,Terrestre,Exótica,Presente,,,,,171847
6021INVAS,Otros invertebrados,10,Megascolecidae,Amynthas agrestis,Terrestre,Exótica,Ausente,,,,,290604
6022INVAS,Plantas,4,Fabaceae,Pisum sativum,Terrestre,Exótica,Presente,,,,,188281
6024INVAS,Plantas,4,Fabaceae,Pueraria montana lobata,Terrestre,Exótica,Ausente,Invasora,,Lista oficial invasoras México,,
6025INVAS,Plantas,4,Fabaceae,Pueraria phaseoloides,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,187810
6026INVAS,Plantas,4,Fabaceae,Sesbania sesban,Terrestre,Exótica,Presente,,,,,230084
6027INVAS,Plantas,4,Fabaceae,Trifolium pratense,Terrestre,Exótica,Presente,,,,,193133
6028INVAS,Plantas,4,Fabaceae,Trifolium repens,Terrestre,Exótica,Presente,,,,,188134
6029INVAS,Plantas,4,Fabaceae,Ulex europaeus,Terrestre,Exótica,Presente,Invasora,,NOM-043-FITO-1999,,201463
6030INVAS,Plantas,4,Fabaceae,Vicia faba,Terrestre,Exótica,Presente,,,,,186325
6032INVAS,Plantas,4,Fabaceae,Vicia sativa,Terrestre,Exótica,Presente,,,,,188279
6033INVAS,Plantas,4,Fabaceae,Vicia villosa,Terrestre,Exótica,Presente,Invasora,,,,188834
6034INVAS,Plantas,4,Papaveraceae,Fumaria officinalis,Terrestre,Exótica,Presente,Invasora,X,,,230076
6035INVAS,Plantas,4,Geraniaceae,Erodium cicutarium,Terrestre,Exótica,Presente,Invasora,X,,,164217
6036INVAS,Plantas,4,Haloragaceae,Myriophyllum spicatum,Dulceacuícola,Exótica,Ausente,Invasora,X,,,279428
6037INVAS,Plantas,4,Lamiaceae,Galeopsis tetrahit,Terrestre,Exótica,Ausente,Invasora,,"Lista oficial invasoras México
NOM-043-FITO-1999",,229912
6038INVAS,Plantas,4,Lamiaceae,Marrubium vulgare,Terrestre,Exótica,Presente,,,,,164497
6040INVAS,Plantas,4,Fabaceae,Alysicarpus vaginalis,Terrestre,Exótica,Presente,Invasora,X,,,188773
6041INVAS,Plantas,4,Oxalidaceae,Oxalis corniculata,Terrestre,Criptogénica,Presente,,,,,166222
6042INVAS,Plantas,4,Papaveraceae,Argemone mexicana,Terrestre,Nativa,Presente,Invasora,X,Lista oficial invasoras México,,166229
6046INVAS,Plantas,4,Passifloraceae,Passiflora mollissima,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,193505
6049INVAS,Plantas,4,Plantaginaceae,Plantago lanceolata,Terrestre,Exótica,Presente,,,,,170518
6051INVAS,Plantas,4,Poaceae,Echinochloa colona,Terrestre,Exótica,Presente,,,,,173836
6052INVAS,Plantas,4,Poaceae,Echinochloa crus-galli,Terrestre-Dulceacuícola,Exótica,Presente,Invasora,,,,174032
6053INVAS,Plantas,4,Poaceae,Echinochloa pyramidalis,Terrestre,Exótica,Presente,,,,,177415
6054INVAS,Plantas,4,Poaceae,Eleusine coracana,Terrestre,Exótica,Se desconoce,,,,,173967
6055INVAS,Plantas,4,Poaceae,Eleusine indica,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,175394
6056INVAS,Plantas,4,Poaceae,Eleusine multiflora,Terrestre,Exótica,Presente,Invasora,X,,,176364
6057INVAS,Plantas,4,Poaceae,Eragrostis atrovirens,Terrestre,Exótica,Presente,,,,,173121
6058INVAS,Plantas,4,Poaceae,Eragrostis bahiensis,Terrestre,Exótica,Presente,,,,,173208
6059INVAS,Plantas,4,Poaceae,Eragrostis barrelieri,Terrestre,Exótica,Presente,,,,,173259
6060INVAS,Plantas,4,Poaceae,Eragrostis cilianensis,Terrestre,Exótica,Presente,Invasora,X,,,173747
6062INVAS,Plantas,4,Poaceae,Eragrostis curvula,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,174081
6064INVAS,Plantas,4,Poaceae,Eragrostis echinochloidea,Terrestre,Exótica,Presente,,,,,230075
6066INVAS,Plantas,4,Poaceae,Eragrostis lehmanniana,Terrestre,Exótica,Presente,Invasora,X,,,175725
6068INVAS,Plantas,4,Poaceae,Eragrostis pilosa,Terrestre,Exótica,Presente,,,,,177003
6069INVAS,Plantas,4,Poaceae,Eragrostis superba,Terrestre,Exótica,Presente,,,,,178310
6073INVAS,Plantas,4,Poaceae,Eustachys petraea,Terrestre,Exótica,Presente,,,,,176968
6074INVAS,Plantas,4,Poaceae,Lolium arundinaceum,Terrestre,Exótica,Presente,,,,,173089
6075INVAS,Plantas,4,Poaceae,Festuca ovina,Terrestre,Exótica,Presente,,,,,199263
6076INVAS,Plantas,4,Poaceae,Festuca rubra,Terrestre,Exótica,Presente,,,,,177685
6077INVAS,Plantas,4,Poaceae,Gastridium ventricosum,Terrestre,Exótica,Presente,,,,,178748
6078INVAS,Plantas,4,Poaceae,Glyceria fluitans,Dulceacuícola,Exótica,Presente,,,,,174737
6079INVAS,Plantas,4,Poaceae,Mnesithea granularis,Terrestre,Exótica,Presente,,,,,175066
6080INVAS,Plantas,4,Poaceae,Hemarthria altissima,Terrestre,Exótica,Presente,,,,,172828
6081INVAS,Plantas,4,Poaceae,Holcus lanatus,Terrestre,Exótica,Presente,,,,,175633
6083INVAS,Plantas,4,Poaceae,Hordeum marinum gussoneanum,Terrestre,Exótica,Presente,,,,,
6085INVAS,Plantas,4,Poaceae,Hordeum murinum glaucum,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,
6087INVAS,Plantas,4,Poaceae,Hordeum vulgare,Terrestre,Exótica,Presente,,,,,178913
6088INVAS,Plantas,4,Poaceae,Hyparrhenia hirta,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,175211
6089INVAS,Plantas,4,Poaceae,Hyparrhenia rufa,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,177689
6091INVAS,Plantas,4,Poaceae,Lolium temulentum,Terrestre,Exótica,Presente,,,,,178353
6092INVAS,Plantas,4,Poaceae,Melinis minutiflora,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,176255
6093INVAS,Plantas,4,Poaceae,Melinis repens,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,177531
6094INVAS,Plantas,4,Poaceae,Miscanthus sinensis,Terrestre,Exótica,Presente,,,,,178040
6095INVAS,Plantas,4,Poaceae,Hainardia cylindrica,Terrestre,Exótica,Presente,,,,,174099
6099INVAS,Plantas,4,Poaceae,Nassella trichotoma,Terrestre,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,279429
6100INVAS,Plantas,4,Poaceae,Oryza longistaminata,Dulceacuícola,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,279438
6101INVAS,Plantas,4,Poaceae,Oryza punctata,Dulceacuícola,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,279445
6102INVAS,Plantas,4,Poaceae,Oryza rufipogon,Dulceacuícola,Exótica,Presente,Invasora,X,NOM-043-FITO-1999,,177694
6103INVAS,Plantas,4,Poaceae,Panicum antidotale,Terrestre,Exótica,Presente,,,,,172952
6105INVAS,Plantas,4,Poaceae,Megathyrsus maximus,Terrestre,Exótica,Presente,Invasora,,,,200971
6107INVAS,Plantas,4,Poaceae,Panicum repens,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,177537
6108INVAS,Plantas,4,Poaceae,Parapholis incurva,Terrestre,Exótica,Presente,,,,,175379
6109INVAS,Plantas,4,Poaceae,Paspalum dilatatum,Terrestre,Exótica,Presente,,,,,174240
6110INVAS,Plantas,4,Poaceae,Paspalum scrobiculatum,Terrestre,Exótica,Presente,Invasora,,NOM-043-FITO-1999,,177895
6111INVAS,Plantas,4,Poaceae,Paspalum urvillei,Terrestre,Exótica,Presente,,,,,178678
6112INVAS,Plantas,4,Poaceae,Cenchrus clandestinus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,238640
6113INVAS,Plantas,4,Poaceae,Cenchrus macrourus,Terrestre,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,202364
6114INVAS,Plantas,4,Poaceae,Cenchrus pedicellatus,Terrestre,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,279449
6115INVAS,Plantas,4,Poaceae,Pennisetum polystachion,Terrestre,Exótica,Presente,Invasora,,NOM-043-FITO-1999,,177152
6116INVAS,Plantas,4,Poaceae,Pennisetum purpureum,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,177398
6117INVAS,Plantas,4,Poaceae,Cenchrus setaceus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,229915
6118INVAS,Plantas,4,Poaceae,Phalaris canariensis,Terrestre,Exótica,Presente,,,,,173584
6119INVAS,Plantas,4,Poaceae,Phalaris minor,Terrestre,Exótica,Presente,,,,,176248
6120INVAS,Plantas,4,Poaceae,Phalaris paradoxa,Terrestre,Exótica,Presente,,,,,176800
6121INVAS,Plantas,4,Poaceae,Phleum alpinum,Terrestre,Exótica,Presente,,,,,172814
6122INVAS,Plantas,4,Poaceae,Phyllostachys aurea,Terrestre,Exótica,Presente,,,,,173143
6123INVAS,Plantas,4,Poaceae,Poa annua,Terrestre,Exótica,Presente,,,,,172932
6124INVAS,Plantas,4,Poaceae,Poa compressa,Terrestre,Exótica,Presente,,,,,173895
6125INVAS,Plantas,4,Poaceae,Poa pratensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,177208
6126INVAS,Plantas,4,Poaceae,Polypogon interruptus,Terrestre,Exótica,Presente,,,,,175461
6127INVAS,Plantas,4,Poaceae,Polypogon monspeliensis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,176311
6128INVAS,Plantas,4,Poaceae,Polypogon viridis,Terrestre,Exótica,Presente,,,,,178879
6129INVAS,Plantas,4,Poaceae,Rottboellia cochinchinensis,Terrestre,Exótica,Presente,Invasora,X,"Lista oficial invasoras México
NOM-043-FITO-1999",,173830
6130INVAS,Plantas,4,Poaceae,Saccharum officinarum,Terrestre,Exótica,Presente,,,,,176610
6131INVAS,Plantas,4,Poaceae,Saccharum spontaneum,Terrestre,Exótica,Ausente,Invasora,,NOM-043-FITO-1999,,201456
6132INVAS,Plantas,4,Poaceae,Schismus arabicus,Terrestre,Exótica,Presente,,,,,172983
6133INVAS,Plantas,4,Poaceae,Schismus barbatus,Terrestre,Exótica,Presente,,,,,173243
6134INVAS,Plantas,4,Poaceae,Secale cereale,Terrestre,Exótica,Presente,,,,,173693
6136INVAS,Plantas,4,Poaceae,Setaria pumila,Terrestre,Exótica,Presente,Invasora,,NOM-043-FITO-1999,,177345
6139INVAS,Plantas,4,Poaceae,Setaria sphacelata,Terrestre,Exótica,Presente,,,,,178099
6140INVAS,Plantas,4,Poaceae,Setaria verticillata,Terrestre,Exótica,Presente,,,,,178759
6141INVAS,Plantas,4,Poaceae,Setaria viridis,Terrestre,Exótica,Presente,Invasora,X,,,178883
6142INVAS,Plantas,4,Poaceae,Sorghum halepense,Terrestre,Exótica,Presente,,,,,175133
6143INVAS,Plantas,4,Poaceae,Sorghum bicolor,Terrestre,Exótica,Presente,,,,,173301
6145INVAS,Plantas,4,Poaceae,Themeda quadrivalvis,Terrestre,Exótica,Presente,Invasora,X,NOM-043-FITO-1999,,201459
6146INVAS,Plantas,4,Poaceae,Tragus berteronianus,Terrestre,Exótica,Presente,,,,,196802
6147INVAS,Plantas,4,Poaceae,Triticum aestivum,Terrestre,Exótica,Presente,,,,,172726
6148INVAS,Plantas,4,Poaceae,Urochloa panicoides,Terrestre,Exótica,Presente,Invasora,,NOM-043-FITO-1999,,176761
6149INVAS,Plantas,4,Poaceae,Vulpia bromoides,Terrestre,Exótica,Presente,,,,,173485
6150INVAS,Plantas,4,Poaceae,Vulpia myuros,Terrestre,Exótica,Presente,,,,,176433
6152INVAS,Plantas,4,Poaceae,Zoysia matrella,Terrestre,Exótica,Presente,,,,,176052
6154INVAS,Plantas,4,Pontederiaceae,Eichhornia crassipes,Dulceacuícola,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,157320
6156INVAS,Plantas,4,Typhaceae,Typha latifolia,Dulceacuícola,Nativa,Presente,Invasora,X,,,161903
6157INVAS,Plantas,4,Salviniaceae,Azolla pinnata,Dulceacuícola,Exótica,Se desconoce,,,,,
6159INVAS,Reptiles,18,Typhlopidae,Indotyphlops braminus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,238778
6160INVAS,Reptiles,18,Gekkonidae,Hemidactylus frenatus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,26679
6161INVAS,Reptiles,18,Gekkonidae,Hemidactylus turcicus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,26681
6162INVAS,Reptiles,18,Anolidae,Anolis sagrei,Terrestre,Exótica,Presente,Invasora,,Lista oficial invasoras México,,37149
6163INVAS,Reptiles,18,Emydidae,Trachemys scripta elegans,Dulceacuícola,Nativa,Presente,Invasora,,Lista oficial invasoras México,,
6165INVAS,Insectos,12,Psyllidae,Diaphorina citri,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,125869
6166INVAS,Insectos,12,Tephritidae,Anastrepha compressa,Terrestre,Exótica,Presente,Invasora,X,,,229884
6167INVAS,Insectos,12,Curculionidae,Anthonomus grandis,Terrestre,Nativa,Presente,Invasora,,NOM-014-FITO-1995,,109166
6168INVAS,Insectos,12,Curculionidae,Scolytus multistriatus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,110978
6169INVAS,Algas y protoctistas,3,Leptolegniaceae,Aphanomyces astaci,Dulceacuícola,Exótica,Presente,,,,,16000
6170INVAS,Hongos,1,Ophiostomataceae,Ophiostoma ulmi,Terrestre,Exótica,Presente,,,,,7575
6171INVAS,Algas y protoctistas,3,Peronosporaceae,Phytophthora cinnamomi,Terrestre,Exótica,Presente,,,,,15882
6172INVAS,Insectos,12,Scarabaeidae,Euoniticellus intermedius,Terrestre,Exótica,Presente,Invasora,X,,,112624
6173INVAS,Insectos,12,Scarabaeidae,Digitonthophagus gazella,Terrestre,Exótica,Presente,Invasora,X,,,112627
6174INVAS,Plantas,4,Poaceae,Bambusa vulgaris,Terrestre,Exótica,Presente,Invasora,X,,,178926
6176INVAS,Plantas,4,Convolvulaceae,Convolvulus crenatifolius,Terrestre,Exótica,Presente,,,,,163630
6177INVAS,Plantas,4,Fabaceae,Abrus precatorius,Terrestre,Exótica,Presente,Invasora,X,,,187934
6179INVAS,Plantas,4,Papaveraceae,Glaucium corniculatum,Terrestre,Exótica,Presente,,,,,230092
6181INVAS,Plantas,4,Polygonaceae,Rumex dentatus,Terrestre,Exótica,Presente,,,,,200238
6182INVAS,Plantas,4,Polygonaceae,Rumex stenophyllus,Terrestre,Exótica,Presente,,,,,201374
6183INVAS,Plantas,4,Ranunculaceae,Ranunculus sardous,Terrestre,Exótica,Presente,,,,,
6184INVAS,Plantas,4,Rubiaceae,Pentodon pentandrus,Terrestre,Exótica,Presente,,,,,192839
6185INVAS,Plantas,4,Verbenaceae,Verbena aristigera,Terrestre,Exótica,Presente,,,,,279243
6186INVAS,Plantas,4,Arecaceae,Phoenix canariensis,Terrestre,Exótica,Presente,Invasora,X,,,159930
6187INVAS,Plantas,4,Fabaceae,Senna bicapsularis,Terrestre,Exótica,Presente,,,,,185674
6188INVAS,Plantas,4,Lythraceae,Lagerstroemia indica,Terrestre,Exótica,Presente,,,,,164978
6189INVAS,Plantas,4,Rosaceae,Prunus domestica,Terrestre,Exótica,Presente,,,,,170839
6190INVAS,Plantas,4,Salicaceae,Salix babylonica,Terrestre,Exótica,Presente,,,,,170967
6191INVAS,Plantas,4,Sapindaceae,Koelreuteria paniculata,Terrestre,Exótica,Presente,Invasora,,,,200746
6192INVAS,Plantas,4,Violaceae,Viola tricolor,Terrestre,Exótica,Presente,,,,,171249
6193INVAS,Plantas,4,Fabaceae,Alysicarpus ovalifolius,Terrestre,Exótica,Presente,,,,,200542
6194INVAS,Plantas,4,Fabaceae,Indigofera spicata,Terrestre,Exótica,Presente,,,,,201302
6195INVAS,Plantas,4,Fabaceae,Indigofera tinctoria,Terrestre,Exótica,Presente,,,,,188651
6196INVAS,Plantas,4,Fabaceae,Lathyrus tingitanus,Terrestre,Exótica,Presente,,,,,192681
6197INVAS,Plantas,4,Fabaceae,Vicia lens lens,Terrestre,Exótica,Presente,,,,,
6198INVAS,Plantas,4,Fabaceae,Lespedeza juncea sericea,Terrestre,Exótica,Presente,,,,,
6199INVAS,Plantas,4,Fabaceae,Robinia pseudoacacia,Terrestre,Exótica,Presente,,,,,187991
6201INVAS,Plantas,4,Fabaceae,Trifolium dubium,Terrestre,Exótica,Presente,,,,,201311
6202INVAS,Plantas,4,Papaveraceae,Fumaria parviflora,Terrestre,Exótica,Presente,,,,,201318
6203INVAS,Plantas,4,Geraniaceae,Erodium brachycarpum,Terrestre,Exótica,Presente,,,,,200022
6204INVAS,Plantas,4,Geraniaceae,Erodium malacoides,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,169396
6205INVAS,Plantas,4,Geraniaceae,Erodium moschatum,Terrestre,Exótica,Presente,,,,,164220
6206INVAS,Plantas,4,Geraniaceae,Geranium molle,Terrestre,Exótica,Presente,,,,,201304
6207INVAS,Plantas,4,Geraniaceae,Pelargonium zonale,Terrestre,Exótica,Presente,,,,,169400
6208INVAS,Plantas,4,Acanthaceae,Hypoestes phyllostachya,Terrestre,Exótica,Presente,,,,,191959
6209INVAS,Plantas,4,Acanthaceae,Pseuderanthemum carruthersii,Terrestre,Exótica,Presente,,,,,201312
6210INVAS,Plantas,4,Acanthaceae,Thunbergia alata,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,191597
6211INVAS,Plantas,4,Acanthaceae,Thunbergia fragrans,Terrestre,Exótica,Presente,,,,,191743
6212INVAS,Plantas,4,Aizoaceae,Carpobrotus chilensis,Terrestre,Exótica,Presente,,,,,201314
6213INVAS,Plantas,4,Aizoaceae,Carpobrotus edulis,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,200685
6214INVAS,Plantas,4,Aizoaceae,Lampranthus coccineus,Terrestre,Exótica,Presente,,,,,201317
6215INVAS,Plantas,4,Aizoaceae,Mesembryanthemum nodiflorum,Terrestre,Exótica,Presente,,,,,200686
6216INVAS,Plantas,4,Amaranthaceae,Achyranthes aspera,Terrestre,Exótica,Presente,Invasora,X,,,168256
6217INVAS,Plantas,4,Amaranthaceae,Amaranthus graecizans,Terrestre,Exótica,Se desconoce,,,,,202028
6218INVAS,Plantas,4,Amaranthaceae,Amaranthus blitum,Terrestre,Exótica,Presente,,,,,273044
6219INVAS,Plantas,4,Amaranthaceae,Amaranthus muricatus,Terrestre,Exótica,Presente,,,,,230027
6220INVAS,Plantas,4,Amaranthaceae,Amaranthus viridis,Terrestre,Exótica,Presente,,,,,200945
6221INVAS,Otros invertebrados,10,Sabellidae,Parasabella pallida,Marino,Exótica,Se desconoce,,,,,229942
6224INVAS,Plantas,4,Apocynaceae,Cryptostegia madagascariensis,Terrestre,Exótica,Presente,,,,,163057
6227INVAS,Plantas,4,Araceae,Zantedeschia aethiopica,Terrestre,Exótica,Presente,Invasora,X,,,162061
6228INVAS,Otros invertebrados,8,Dactylogyridae,Sciadicleithrum mexicanum,Dulceacuícola,Exótica,Presente,,,,,133764
6229INVAS,Otros invertebrados,8,Dactylogyridae,Sciadicleithrum splendidae,Dulceacuícola,Exótica,Presente,,,,,133765
6230INVAS,Otros invertebrados,8,Dactylogyridae,Sciadicleithrum bravohollisae,Dulceacuícola,Exótica,Presente,,,,,133762
6232INVAS,Otros invertebrados,8,Dactylogyridae,Cichlidogyrus haplochromii,Terrestre,Exótica,Presente,,,,,133882
6234INVAS,Otros invertebrados,8,Dactylogyridae,Cichlidogyrus dossoui,Dulceacuícola,Exótica,Presente,,,,,133689
6236INVAS,Plantas,4,Asteraceae,Crepis capillaris,Terrestre,Exótica,Presente,,,,,201377
6237INVAS,Plantas,4,Brassicaceae,Chorispora tenella,Terrestre,Exótica,Presente,,,,,201340
6238INVAS,Plantas,4,Brassicaceae,Sisymbrium erysimoides,Terrestre,Exótica,Presente,,,,,201383
6239INVAS,Plantas,4,Amaranthaceae,Gomphrena globosa,Terrestre,Exótica,Presente,,,,,168289
6240INVAS,Plantas,4,Anacardiaceae,Schinus molle,Terrestre,Exótica,Presente,,,,,162760
6241INVAS,Plantas,4,Annonaceae,Annona cherimola,Terrestre,Exótica,Presente,,,,,162769
6242INVAS,Plantas,4,Apiaceae,Ammi majus,Terrestre,Exótica,Presente,,,,,171151
6243INVAS,Plantas,4,Apiaceae,Apium graveolens,Terrestre,Exótica,Presente,,,,,162796
6244INVAS,Plantas,4,Apiaceae,Foeniculum vulgare,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,162829
6245INVAS,Plantas,4,Apiaceae,Ammi visnaga,Terrestre,Exótica,Presente,,,,,192303
6246INVAS,Plantas,4,Apiaceae,Apium nodiflorum,Terrestre,Exótica,Presente,,,,,201315
6248INVAS,Plantas,4,Primulaceae,Lysimachia arvensis,Terrestre,Exótica,Presente,,,,,248668
6249INVAS,Plantas,4,Poaceae,Digitaria velutina,Terrestre,Exótica,Presente,Invasora,X,"Lista oficial invasoras México
NOM-043-FITO-1999",,178725
6250INVAS,Plantas,4,Poaceae,Gastridium phleoides,Terrestre,Exótica,Presente,,,,,201712
6251INVAS,Plantas,4,Apiaceae,Centella asiatica,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,162814
6252INVAS,Plantas,4,Apiaceae,Centella erecta,Terrestre,Exótica,Presente,,,,,171155
6254INVAS,Plantas,4,Apiaceae,Daucus carota,Terrestre,Exótica,Presente,,,,,162819
6255INVAS,Plantas,4,Apiaceae,Pastinaca sativa,Terrestre,Exótica,Presente,,,,,171171
6256INVAS,Plantas,4,Apiaceae,Petroselinum crispum,Terrestre,Exótica,Presente,,,,,171172
6257INVAS,Plantas,4,Apiaceae,Pimpinella anisum,Terrestre,Exótica,Presente,,,,,201030
6258INVAS,Plantas,4,Apiaceae,Sium suave,Terrestre,Exótica,Presente,,,,,201320
6259INVAS,Plantas,4,Apocynaceae,Catharanthus roseus,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,162849
6260INVAS,Plantas,4,Apocynaceae,Vinca major,Terrestre,Exótica,Presente,,,,,193164
6261INVAS,Plantas,4,Alismataceae,Sagittaria sagittifolia,Dulceacuícola,Exótica,Presente,,,,,160604
6262INVAS,Plantas,4,Poaceae,Elymus stebbinsii,Terrestre,Exótica,Presente,,,,,196731
6263INVAS,Plantas,4,Poaceae,Hyparrhenia bracteata,Terrestre,Exótica,Presente,Invasora,,,,173389
6264INVAS,Plantas,4,Poaceae,Sorghum drummondii,Terrestre,Exótica,Presente,,,,,
6266INVAS,Algas y protoctistas,3,Prorocentraceae,Prorocentrum triestinum,Marino,Exótica,Presente,,,,,14591
6267INVAS,Algas y protoctistas,3,Incertae sedis,Cochlodinium catenatum,Marino,Exótica,Presente,,,,,14313
6268INVAS,Algas y protoctistas,3,Mesodiniidae,Myrionecta rubra,Marino,Exótica,Presente,,,,,241407
6269INVAS,Otros invertebrados,8,Octomacridae,Octomacrum mexicanum,Dulceacuícola,Exótica,Presente,,,,,133855
6270INVAS,Otros invertebrados,8,Gyrodactylidae,Gyrodactylus neotropicalis,Dulceacuícola,Exótica,Presente,,,,,133816
6271INVAS,Moluscos,13,Mytilidae,Mytilus galloprovincialis,Marino,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,54895
6272INVAS,Crustáceos,12,Balanidae,Amphibalanus reticulatus,Marino,Exótica,Presente,,,,,63191
6273INVAS,Crustáceos,12,Palaemonidae,Gnathophyllum modestum,Marino,Exótica,Presente,,,,,64574
6274INVAS,Otros invertebrados,8,Gyrodactylidae,Gyrodactylus elegans,Dulceacuícola,Exótica,Presente,,,,,239713
6275INVAS,Otros invertebrados,8,Dactylogyridae,Urocleidoides reticulatus,Dulceacuícola,Exótica,Presente,,,,,133909
6276INVAS,Aves,19,Phasianidae,Phasianus colchicus,Terrestre,Exótica,Presente,Invasora,X,,,37096
6277INVAS,Aves,19,Estrildidae,Lonchura malacca,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,37111
6278INVAS,Mamíferos,20,Canidae,Vulpes vulpes,Terrestre,Exótica,Ausente,,,,,279369
6280INVAS,Mamíferos,20,Bovidae,Bos taurus,Terrestre,Exótica,Presente,,,,,37140
6282INVAS,Crustáceos,12,Portunidae,Charybdis hellerii,Marino,Exótica,Ausente,Invasora,,Lista oficial invasoras México,,
6285INVAS,Peces,16,Poeciliidae,Belonesox belizanus,Dulceacuícola,Nativa,Presente,Invasora,X,,,28497
6286INVAS,Peces,16,Osphronemidae,Betta splendens,Dulceacuícola,Exótica,Presente,Invasora,,,,37139
6287INVAS,Peces,16,Loricariidae,Hypostomus plecostomus,Dulceacuícola,Exótica,Presente,Invasora,,,,37125
6288INVAS,Peces,16,Cichlidae,Trichromis salvini,Dulceacuícola,Nativa,Presente,Invasora,,,,37507
6289INVAS,Anfibios,17,Eleutherodactylidae,Eleutherodactylus planirostris,Terrestre-Acuático,Exótica,Presente,Invasora,X,,,35056
6291INVAS,Moluscos,13,Achatinidae,Allopeas gracilis,Marino,Nativa,Presente,Invasora,,,,51046
6292INVAS,Moluscos,13,Achatinidae,Subulina octona,Marino,Nativa,Presente,Invasora,X,,,51129
6293INVAS,Virus y bacterias,2,Dicistroviridae,Aparavirus tauraense,Marino,Exótica,Presente,,,,,
6294INVAS,Plantas,4,Euphorbiaceae,Acalypha indica,Terrestre,Exótica,Presente,,,,,149215
6295INVAS,Plantas,4,Poaceae,Agrostis gigantea,Terrestre,Exótica,Presente,Invasora,X,Lista oficial invasoras México,,196674
6296INVAS,Plantas,4,Santalaceae,Arceuthobium americanum,Terrestre,Exótica,Ausente,,,,,201421
6297INVAS,Plantas,4,Caryophyllaceae,Cerastium glomeratum,Terrestre,Exótica,Presente,,,,,168969
6299INVAS,Plantas,4,Fabaceae,Crotalaria pallida,Terrestre,Exótica,Presente,,,,,192465
6300INVAS,Virus y bacterias,2,Geminiviridae,Mastrevirus virgati,Terrestre,Exótica,,,,,,
