idCAT,layers,styler,bbox,anio,autor,urlgeoportal,urldescargazip
30220ANGIO,fru002dpgw,dp_01g,"-116.01399230957,14.5661697387695,-90.3650054931641,32.7321128845215",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=fru002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fru002dpgw.zip
14252AVES,freg_magngw,poly_conabio_conabio_1p,"-117.123229,14.56136,-86.743229,32.57136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=freg_magngw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/freg_magngw.zip
30272ANGIO,far052dpgw,dp_01g,"-106.749999999766,8.45833333302579,-81.2083333327702,25.5416666665794",2020,Vaca,http://geoportal.conabio.gob.mx/#!l=far052dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/far052dpgw.zip
234063HYMEN,forr003dpgw,dptv_0_1,"-111.65,-3.29999999999999,-75.55,34.35",2022,Córdoba-Aguilar y Rocha-Ortega,http://geoportal.conabio.gob.mx/#!l=forr003dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/forr003dpgw.zip
13576AVES,fuli_amergw,poly_conabio_conabio_1p,"-117.123229,14.56136,-86.743229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=fuli_amergw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fuli_amergw.zip
55411ANGIO,fca002dpgw,dp_01g,"-94.8200073242188,14,-86.4619979858398,21.6330280303955",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=fca002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fca002dpgw.zip
55562ANGIO,fgu055dpgw,dp_01g,"-105.908981323242,15.9998798370361,-95.0010757446289,21.999641418457",2014,Gámez-Tamariz y Escalante-Espinosa,http://geoportal.conabio.gob.mx/#!l=fgu055dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fgu055dpgw.zip
55620ANGIO,flo002dpgw,dp_01g,"-106.972465515137,14.5661697387695,-90.3647842407227,24.4657745361328",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=flo002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/flo002dpgw.zip
55703ANGIO,fpa055dpgw,dp_01g,"-105.500663757324,17.4998188018799,-95.0010757446289,22.4996204376221",2014,Gámez-Tamariz y Escalante-Espinosa,http://geoportal.conabio.gob.mx/#!l=fpa055dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fpa055dpgw.zip
56608ANGIO,fpu002dpgw,dp_01g,"-106.972465515137,14.5661697387695,-90.3647842407227,24.4657745361328",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=fpu002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fpu002dpgw.zip
55756ANGIO,fqu013dpgw,dp_01g,"-95.0617294311523,14.8692474365234,-90.3566665649414,17.6343250274658",2015,Villaseñor et al.,http://geoportal.conabio.gob.mx/#!l=fqu013dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/fqu013dpgw.zip
49644ANGIO,gac009dpgw,jm009_0_1,"-110.76641864716,8.65696543640039,-82.16756264716,30.8894094364004",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gac009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gac009dpgw.zip
50007ANGIO,gbr009dpgw,jm009_0_1,"-109.90036,14.19999,-94.742633,33.299226",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gbr009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gbr009dpgw.zip
51111ANGIO,gin009dpgw,jm009_0_1,"-110.76641864716,8.65696543640039,-82.16756264716,30.8894094364004",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gin009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gin009dpgw.zip
52781ANGIO,gsp009dpgw,jm009_0_1,"-94.82,14,-86.4620009999999,21.66636",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gsp009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp009dpgw.zip
52814ANGIO,gst009dpgw,jm009_0_1,"-116.75317354978,14.53041367313,-86.71270854978,36.05455267313",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gst009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gst009dpgw.zip
53159ANGIO,gvi009dpgw,jm009_0_1,"-105.70041,14.56617,-90.36769,20.882584",2021,Téllez-Valdés et al.,http://geoportal.conabio.gob.mx/#!l=gvi009dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gvi009dpgw.zip
14131AVES,gru071dpgw,dp_01g,"-97.3022155761719,7.25347375869751,-77.2022018432617,19.8234748840332",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gru071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gru071dpgw.zip
14131AVES,galb_rufigw,poly_conabio_conabio_1p,"-97.213229,15.96136,-88.323229,19.90136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=galb_rufigw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/galb_rufigw.zip
12500MAMIF,gvi011dpgw,dp_01g,"-101.126968383789,-41.0403671264648,-34.7936592102051,26.2346096038818",2019,Lavariega y Briones-Salas,http://geoportal.conabio.gob.mx/#!l=gvi011dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gvi011dpgw.zip
12500MAMIF,galvitta_agw,mamiferos_ds006,"-99.5078048706055,14.5376253128052,-86.7677993774414,23.0076274871826",2006,Ceballos et al.,http://geoportal.conabio.gob.mx/#!l=galvitta_agw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/galvitta_agw.zip
31182ANGIO,gsp_presentgw,invasoras,"-117.5,14.5340050259999,-86.708331727,32.7173393079177",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=gsp_presentgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp_presentgw.zip
31182ANGIO,gsp_50r45mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=gsp_50r45mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp_50r45mdgw.zip
31182ANGIO,gsp_50r85mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=gsp_50r85mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp_50r85mdgw.zip
31182ANGIO,gsp_70r45mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=gsp_70r45mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp_70r45mdgw.zip
31182ANGIO,gsp_70r85mdgw,invasoras,"-117.5,14.534005026,-86.7083333329999,32.7173383595301",2016,Martínez-Meyer et al.,http://geoportal.conabio.gob.mx/#!l=gsp_70r85mdgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsp_70r85mdgw.zip
31201ANGIO,gor013dpgw,dp_01g,"-105.253036499023,14.8654346466064,-90.3638000488281,25.7455406188965",2015,Villaseñor et al.,http://geoportal.conabio.gob.mx/#!l=gor013dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gor013dpgw.zip
13449AVES,gall_deligw,poly_conabio_conabio_1p,"-116.903229,14.56136,-86.743229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=gall_deligw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gall_deligw.zip
14290AVES,gall_chlo_wgw,poly_conabio_conabio_1p,"-117.123229,14.56136,-86.743229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=gall_chlo_wgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gall_chlo_wgw.zip
3091AVES,gsw071dpgw,dp_01g,"-87.6822128295898,7.21347379684448,-77.3322067260742,13.4434747695923",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gsw071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gsw071dpgw.zip
56928ANGIO,dis_g_integw,arbol_trop,"-105.690491,15.15083,-90.410089,22.310501",2005,Pennington y Sarukhán,http://geoportal.conabio.gob.mx/#!l=dis_g_integw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/dis_g_integw.zip
28294ANGIO,gla052dpgw,dp_01g,"-109.08333333313,8.70833333302902,-82.2499999994503,28.9999999999574",2020,Vaca,http://geoportal.conabio.gob.mx/#!l=gla052dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gla052dpgw.zip
28295ANGIO,glo002dpgw,dp_01g,"-116.01399230957,14.5661697387695,-90.3650054931641,32.7321128845215",2018,Dávila-Aranda et al.,http://geoportal.conabio.gob.mx/#!l=glo002dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/glo002dpgw.zip
28299ANGIO,gwr052dpgw,dp_01g,"-114.041666666527,21.2916666667043,-99.4166666663384,37.9166666669187",2020,Vaca,http://geoportal.conabio.gob.mx/#!l=gwr052dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gwr052dpgw.zip
12733ANFIB,gast_eleggw,poly_conabio_conabio_1p,"-98.267807,16.077625,-89.067802,23.247625",2006,Ochoa-Ochoa et al.,http://geoportal.conabio.gob.mx/#!l=gast_eleggw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gast_eleggw.zip
12734ANFIB,gast_olivgw,poly_conabio_conabio_1p,"-112.607803,21.597626,-97.727806,31.357626",2006,Ochoa-Ochoa et al.,http://geoportal.conabio.gob.mx/#!l=gast_olivgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gast_olivgw.zip
12735ANFIB,gast_ustagw,poly_conabio_conabio_1p,"-106.567802,14.537626,-91.9478,23.537626",2006,Ochoa-Ochoa et al.,http://geoportal.conabio.gob.mx/#!l=gast_ustagw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gast_ustagw.zip
521REPTI,gehy_mutigw,poly_conabio_conabio_1p,"-106.547806,20.807627,-104.767807,23.697626",2006,Ochoa-Ochoa et al.,http://geoportal.conabio.gob.mx/#!l=gehy_mutigw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gehy_mutigw.zip
13400AVES,ster_nilogw,poly_conabio_conabio_1p,"-116.683229,14.56136,-86.743229,32.69136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=ster_nilogw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/ster_nilogw.zip
13519AVES,gcal071dpgw,dp_01g,"-123.040901184082,17.2644786834717,-92.8208999633789,43.8944816589355",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gcal071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gcal071dpgw.zip
13519AVES,geoc_caligw,poly_conabio_conabio_1p,"-117.123229,18.97136,-97.063229,32.72136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=geoc_caligw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geoc_caligw.zip
13519AVES,geo_cagw,aves_ce007,"-116.500413,18.682874,-96.660413,32.532874",2006,Gómez de Silva,http://geoportal.conabio.gob.mx/#!l=geo_cagw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geo_cagw.zip
13520AVES,gvel071dpgw,dp_01g,"-109.418113708496,11.8137149810791,-84.4381103515625,28.5437164306641",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gvel071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gvel071dpgw.zip
13520AVES,geoc_velogw,poly_conabio_conabio_1p,"-109.963229,15.12136,-87.063229,29.13136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=geoc_velogw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geoc_velogw.zip
46428COLEO,gcn032dpgw,dp_01g,"-108.933334350586,27.3666648864746,-106.749992370605,33.0500030517578",2019,Lobo et al.,http://geoportal.conabio.gob.mx/#!l=gcn032dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gcn032dpgw.zip
7471COLEO,gco032dpgw,dp_01g,"-99.5,18.8499984741211,-98.4499969482422,19.5333347320557",2019,Lobo et al.,http://geoportal.conabio.gob.mx/#!l=gco032dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gco032dpgw.zip
7471COLEO,gpi032dpgw,dp_01g,"-101.350006103516,18.533332824707,-96.8333282470703,23.2666683197021",2019,Lobo et al.,http://geoportal.conabio.gob.mx/#!l=gpi032dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gpi032dpgw.zip
11175MAMIF,gar040dpgw,jm040_1,"-114.20317061367,21.274082024499,-97.34483633627,42.824083231299",2020,Sánchez-Cordero et al.,http://geoportal.conabio.gob.mx/#!l=gar040dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gar040dpgw.zip
11175MAMIF,gar053dpgw,dp_01g,"-109.054222106934,28.3320693969727,-104.362739562988,31.7819347381592",2016,Ballesteros-Barrera et al.,http://geoportal.conabio.gob.mx/#!l=gar053dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gar053dpgw.zip
12442MAMIF,gtr040dpgw,jm040_0_8,"-100.02686362717,19.071168670065,-96.39353009037,24.5128356414649",2020,Sánchez-Cordero et al.,http://geoportal.conabio.gob.mx/#!l=gtr040dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gtr040dpgw.zip
12442MAMIF,gtr053dpgw,dp_01g,"-99.854118347168,20.9586200714111,-97.3125457763672,23.9585018157959",2016,Ballesteros-Barrera et al.,http://geoportal.conabio.gob.mx/#!l=gtr053dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gtr053dpgw.zip
12442MAMIF,geotro_dpgw,poly_conabio_conabio_1p,"-98.0478057861328,22.0776252746582,-97.7677993774414,22.9276275634766",2006,Ceballos et al.,http://geoportal.conabio.gob.mx/#!l=geotro_dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geotro_dpgw.zip
797REPTI,gmu001dpgw,dp_01v,"-105.140899658203,16.6751308441162,-92.1308975219727,24.0951328277588",2019,Ramírez-Bautista et al.,http://geoportal.conabio.gob.mx/#!l=gmu001dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gmu001dpgw.zip
1199REPTI,geop_rostgw,poly_conabio_conabio_1p,"-97.007805,15.997626,-96.997803,16.007626",2006,Ochoa-Ochoa et al.,http://geoportal.conabio.gob.mx/#!l=geop_rostgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geop_rostgw.zip
13852AVES,gbel071dpgw,dp_01g,"-113.786247253418,22.9681568145752,-109.426239013672,28.0281581878662",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gbel071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gbel071dpgw.zip
13852AVES,geot_beldgw,poly_conabio_conabio_1p,"-113.453229,22.87136,-109.423229,28.09136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=geot_beldgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geot_beldgw.zip
13853AVES,gfla071dpgw,dp_01g,"-99.5044174194336,20.3099155426025,-96.9944076538086,23.6699161529541",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gfla071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gfla071dpgw.zip
13853AVES,geot_flavgw,poly_conabio_conabio_1p,"-100.213229,19.97136,-96.613229,23.87136",2007,Navarro y Peterson,http://geoportal.conabio.gob.mx/#!l=geot_flavgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/geot_flavgw.zip
13854AVES,gfoi071dpgw,dp_01g,"-98.5537261962891,7.20680713653564,-77.2037200927734,21.3318099975586",2018,Navarro-Sigüenza et al.,http://geoportal.conabio.gob.mx/#!l=gfoi071dpgw:1,http://www.conabio.gob.mx/informacion/gis/maps/geo/gfoi071dpgw.zip
